target_id	length	eff_length	est_counts	tpm
FBtr0072905	1698	1515.32	0	0
FBtr0346727	1248	1065.32	0	0
FBtr0089546	1998	1815.32	0	0
FBtr0089641	4635	4452.32	0	0
FBtr0343159	4518	4335.32	120.253	1.68529
FBtr0343160	7965	7782.32	2402.23	18.7544
FBtr0308688	3668	3485.32	406.265	7.08216
FBtr0070794	3341	3158.32	229.959	4.42377
FBtr0070795	4509	4326.32	1837.24	25.8016
FBtr0308689	3179	2996.32	716.363	14.5259
FBtr0081243	1196	1013.32	56	3.35768
FBtr0331324	1357	1174.32	0	0
FBtr0074002	2975	2792.32	192.248	4.18307
FBtr0074001	3696	3513.32	277.752	4.8033
FBtr0340433	3171	2988.32	0	0
FBtr0070065	2110	1927.32	1342.13	42.3097
FBtr0070064	2054	1871.32	0	0
FBtr0084008	1816	1633.32	145	5.39381
FBtr0082924	1843	1660.32	6	0.219563
FBtr0084758	807	624.39	1014	98.6693
FBtr0307295	5425	5242.32	1116.93	12.945
FBtr0307292	5251	5068.32	0	0
FBtr0307294	6324	6141.32	89787.2	888.284
FBtr0307293	5425	5242.32	1370.39	15.8825
FBtr0307291	6331	6148.32	22607.5	223.407
FBtr0070109	5422	5239.32	0	0
FBtr0075346	3145	2962.32	173.662	3.56182
FBtr0333610	2227	2044.32	0	0
FBtr0344183	5389	5206.32	358.726	4.18631
FBtr0344177	3982	3799.32	14.6214	0.23382
FBtr0344180	3939	3756.32	20.1499	0.325919
FBtr0344176	2855	2672.32	1332.51	30.2957
FBtr0344184	4895	4712.32	12.5639	0.161991
FBtr0344178	5393	5210.32	4428.24	51.6376
FBtr0344182	5562	5379.32	149.053	1.6835
FBtr0344181	3939	3756.32	20.1499	0.325919
FBtr0344179	4331	4148.32	744.99	10.9113
FBtr0333909	1095	912.323	0	0
FBtr0076548	1113	930.323	0	0
FBtr0299561	856	673.323	0	0
FBtr0299560	845	662.39	0	0
FBtr0331686	579	396.534	13.0234	1.99547
FBtr0083328	569	386.534	0	0
FBtr0331685	518	335.638	20.9766	3.79719
FBtr0334332	2186	2003.32	65.6827	1.99205
FBtr0081934	2064	1881.32	729.317	23.5534
FBtr0110941	5141	4958.32	951	11.6532
FBtr0300996	1589	1406.32	0	0
FBtr0080693	730	547.446	628	69.6976
FBtr0290134	10901	10718.3	2293	12.998
FBtr0113233	663	480.446	0	0
FBtr0070445	1280	1097.32	0	0
FBtr0307159	1798	1615.32	429	16.1361
FBtr0336953	1755	1572.32	0	0
FBtr0082323	1377	1194.32	3	0.152616
FBtr0089329	1986	1803.32	3213	108.252
FBtr0085149	1072	889.323	0	0
FBtr0080391	1048	865.323	152	10.6725
FBtr0334761	1814	1631.32	0	0
FBtr0100125	905	722.323	5	0.42057
FBtr0305263	953	770.323	0	0
FBtr0334762	1121	938.323	0	0
FBtr0080389	1849	1666.32	0	0
FBtr0080390	1765	1582.32	0	0
FBtr0081744	1864	1681.32	0	0
FBtr0085056	1002	819.323	0	0
FBtr0085055	1066	883.323	0	0
FBtr0343829	4010	3827.32	0	0
FBtr0081080	3783	3600.32	903	15.2386
FBtr0081701	830	647.39	0	0
FBtr0087952	2048	1865.32	324	10.5534
FBtr0273406	514	331.672	0	0
FBtr0305913	1650	1467.32	0	0
FBtr0273320	1409	1226.32	0	0
FBtr0305958	822	639.39	13	1.23531
FBtr0112367	401	220.067	0	0
FBtr0073208	1072	889.323	23	1.57133
FBtr0074260	997	814.323	0	0
FBtr0070832	957	774.323	0	0
FBtr0113156	1331	1148.32	0	0
FBtr0076360	596	413.534	102.632	15.079
FBtr0083546	1468	1285.32	0	0
FBtr0081965	1575	1392.32	1071	46.7358
FBtr0304865	4033	3850.32	26276.8	414.644
FBtr0304867	4472	4289.32	16449.2	233
FBtr0078662	2088	1905.32	1819.74	58.0284
FBtr0114518	2144	1961.32	175.118	5.42478
FBtr0078664	2368	2185.32	46.8284	1.30195
FBtr0078661	2289	2106.32	94.313	2.72048
FBtr0078663	2209	2026.32	0	0
FBtr0308064	274	104.1	0	0
FBtr0333547	2505	2322.32	0	0
FBtr0333546	2211	2028.32	0	0
FBtr0070027	2221	2038.32	0	0
FBtr0082315	2659	2476.32	68	1.6684
FBtr0112789	3223	3040.32	0	0
FBtr0300704	1885	1702.32	275.019	9.81569
FBtr0113705	2134	1951.32	54.9285	1.71028
FBtr0344847	1907	1724.32	13.4985	0.475626
FBtr0300702	1875	1692.32	291.337	10.4595
FBtr0300703	2196	2013.32	115.262	3.47834
FBtr0113704	2144	1961.32	37.9551	1.17576
FBtr0344118	2561	2378.32	0	0
FBtr0084910	2101	1918.32	0	0
FBtr0084911	2164	1981.32	511.914	15.6979
FBtr0300819	2782	2599.32	0	0
FBtr0300820	2422	2239.32	0	0
FBtr0084909	2566	2383.32	907.086	23.1241
FBtr0084869	1894	1711.32	0	0
FBtr0089712	3679	3496.32	977.415	16.9851
FBtr0339820	4100	3917.32	4827.59	74.8756
FBtr0339819	3461	3278.32	0	0
FBtr0303415	4077	3894.32	0	0
FBtr0331996	4411	4228.32	0	0
FBtr0331997	4647	4464.32	1030.59	14.0259
FBtr0301019	4389	4206.32	59.4117	0.858162
FBtr0100327	2981	2798.32	0	0
FBtr0343641	3426	3243.32	0	0
FBtr0071757	4409	4226.32	6.41493	0.0922209
FBtr0308239	4638	4455.32	4908.59	66.9386
FBtr0071756	4243	4060.32	0	0
FBtr0075318	8461	8278.32	1235.01	9.06419
FBtr0305085	8449	8266.32	0	0
FBtr0333626	8076	7893.32	0	0
FBtr0330189	8301	8118.32	0	0
FBtr0305084	7990	7807.32	1658.99	12.9104
FBtr0330190	8449	8266.32	0	0
FBtr0333625	8067	7884.32	0	0
FBtr0305086	7842	7659.32	0	0
FBtr0076694	3199	3016.32	204.24	4.11399
FBtr0091746	1336	1153.32	0	0
FBtr0306927	4314	4131.32	0	0
FBtr0334760	727	544.446	0	0
FBtr0100503	403	221.978	0	0
FBtr0077144	1521	1338.32	4345	197.255
FBtr0306086	1145	962.323	0	0
FBtr0340353	8788	8605.32	16444.7	116.107
FBtr0340351	9220	9037.32	37.3072	0.250815
FBtr0340350	9002	8819.32	0	0
FBtr0340352	8558	8375.32	1327.03	9.62674
FBtr0340354	8564	8381.32	0.0138648	0.000100508
FBtr0340355	7414	7231.32	761.905	6.40151
FBtr0086536	1596	1413.32	8787.71	377.776
FBtr0086537	1701	1518.32	862.286	34.5054
FBtr0070738	6606	6423.32	0	0
FBtr0070740	5946	5763.32	0	0
FBtr0100408	5948	5765.32	0	0
FBtr0070739	5518	5335.32	44	0.501062
FBtr0301914	6763	6580.32	0	0
FBtr0080656	563	380.534	0	0
FBtr0343706	521	338.638	0	0
FBtr0302946	383	202.638	0	0
FBtr0301477	4782	4599.32	11.3385	0.149783
FBtr0306350	2503	2320.32	64.78	1.69626
FBtr0306351	2221	2038.32	24.562	0.732135
FBtr0330046	2653	2470.32	84.6597	2.0822
FBtr0301478	2790	2607.32	0	0
FBtr0089521	2653	2470.32	84.6597	2.0822
FBtr0300884	4898	4715.32	1840.78	23.7186
FBtr0300882	4892	4709.32	5833.56	75.2619
FBtr0300885	4919	4736.32	218.425	2.80195
FBtr0300886	5268	5085.32	3415.23	40.8039
FBtr0070272	2139	1956.32	301	9.34815
FBtr0113469	6298	6115.32	0	0
FBtr0091533	6079	5896.32	251	2.58638
FBtr0081048	909	726.323	0	0
FBtr0329926	906	723.323	0	0
FBtr0331279	411	229.819	0	0
FBtr0306048	1223	1040.32	0	0
FBtr0345656	5093	4910.32	0	0
FBtr0110838	6234	6051.32	21	0.210848
FBtr0333123	1100	917.323	0	0
FBtr0075201	980	797.323	1111	84.6603
FBtr0308601	1556	1373.32	0	0
FBtr0346350	2380	2197.32	0	0
FBtr0333306	1668	1485.32	645.349	26.3982
FBtr0071465	1150	967.323	2245.19	141.02
FBtr0082368	1909	1726.32	446	15.6969
FBtr0072553	1422	1239.32	0	0
FBtr0081407	662	479.446	0	0
FBtr0080119	2993	2810.32	654	14.1391
FBtr0332091	7868	7685.32	559.149	4.42044
FBtr0075562	7222	7039.32	1438.85	12.4189
FBtr0302392	219	62.8593	0	0
FBtr0302971	813	630.39	123	11.8548
FBtr0303249	887	704.323	22.9996	1.98403
FBtr0110947	892	709.323	0.000439404	3.76374e-005
FBtr0333413	1540	1357.32	207	9.26589
FBtr0079683	1684	1501.32	0	0
FBtr0333414	1687	1504.32	0	0
FBtr0072576	2694	2511.32	436	10.5483
FBtr0334302	4002	3819.32	0.000541271	8.61049e-006
FBtr0082031	3999	3816.32	635.999	10.1254
FBtr0079550	1502	1319.32	787	36.2429
FBtr0343384	1440	1257.32	0	0
FBtr0330045	2512	2329.32	118	3.07788
FBtr0082987	1415	1232.32	2.32417e-005	1.14589e-006
FBtr0301428	2661	2478.32	0	0
FBtr0301429	2872	2689.32	0	0
FBtr0301431	3360	3177.32	0	0
FBtr0301430	3149	2966.32	6	0.122895
FBtr0340558	1229	1046.32	0	0
FBtr0080177	1082	899.323	0	0
FBtr0343610	5025	4842.32	0	0
FBtr0343608	4211	4028.32	0	0
FBtr0343609	4032	3849.32	796.777	12.5763
FBtr0079957	4223	4040.32	0	0
FBtr0303907	4127	3944.32	2136.22	32.9059
FBtr0303906	4081	3898.32	0	0
FBtr0303905	4119	3936.32	0	0
FBtr0088650	2014	1831.32	308	10.2185
FBtr0273339	1383	1200.32	186	9.41488
FBtr0301167	1029	846.323	0	0
FBtr0347550	3326	3143.32	1838.6	35.5384
FBtr0078958	1114	931.323	192.472	12.5564
FBtr0075478	694	511.446	0	0
FBtr0078567	882	699.323	9	0.781924
FBtr0071225	1165	982.323	78	4.82436
FBtr0345985	1286	1103.32	0	0
FBtr0340217	5681	5498.32	0	0
FBtr0086904	5684	5501.32	425	4.69377
FBtr0306284	372	192.073	19	6.01017
FBtr0347283	774	591.39	0	0
FBtr0075651	4329	4146.32	0	0
FBtr0075652	3921	3738.32	1525	24.7852
FBtr0332622	8259	8076.32	0	0
FBtr0308328	8643	8460.32	0	0
FBtr0308327	8457	8274.32	0	0
FBtr0308325	7938	7755.32	0	0
FBtr0308329	7097	6914.32	0	0
FBtr0332621	6223	6040.32	0	0
FBtr0308326	6286	6103.32	0	0
FBtr0345197	13125	12942.3	355.829	1.67043
FBtr0333706	10897	10714.3	4251.16	24.107
FBtr0089106	6189	6006.32	1187.71	12.0144
FBtr0309088	2778	2595.32	0	0
FBtr0309089	4262	4079.32	929.845	13.8491
FBtr0076486	2394	2211.32	968.155	26.6007
FBtr0332592	2813	2630.32	5.88366	0.135906
FBtr0332591	2322	2139.32	334.208	9.49162
FBtr0074079	2391	2208.32	2298.91	63.2498
FBtr0088643	4091	3908.32	384.435	5.97631
FBtr0088642	4088	3905.32	1250.44	19.4539
FBtr0345224	4148	3965.32	8.43859e-008	1.29298e-009
FBtr0339302	4145	3962.32	1409.12	21.6072
FBtr0334821	1627	1444.32	0	0
FBtr0334822	1744	1561.32	0	0
FBtr0077938	1511	1328.32	0	0
FBtr0077936	1454	1271.32	0	0
FBtr0077937	1565	1382.32	0	0
FBtr0077939	1628	1445.32	0	0
FBtr0072121	849	666.39	0	0
FBtr0079601	888	705.323	144	12.4044
FBtr0073141	1708	1525.32	0	0
FBtr0084278	477	294.917	0	0
FBtr0307312	9817	9634.32	3043.77	19.1951
FBtr0307309	9968	9785.32	1.61621e-006	1.00351e-008
FBtr0307310	9842	9659.32	714.229	4.49253
FBtr0307311	10170	9987.32	0	0
FBtr0078345	633	450.446	0	0
FBtr0079495	3264	3081.32	48.3047	0.952471
FBtr0343404	3495	3312.32	71.6953	1.3151
FBtr0083964	564	381.534	7325	1166.47
FBtr0078184	1305	1122.32	34.228	1.85295
FBtr0072722	2846	2663.32	0	0
FBtr0072721	2576	2393.32	16.3322	0.414612
FBtr0331865	2640	2457.32	601.668	14.8763
FBtr0078208	1344	1161.32	0	0
FBtr0433512	2455	2272.32	49.3623	1.31985
FBtr0303407	2132	1949.32	275.551	8.58852
FBtr0078712	1080	897.323	136	9.20852
FBtr0081206	1604	1421.32	33	1.41066
FBtr0113310	1466	1283.32	0	0
FBtr0339141	1600	1417.32	12598	540.048
FBtr0303841	1379	1196.32	0	0
FBtr0088997	1432	1249.32	1678	81.605
FBtr0085512	862	679.323	0	0
FBtr0080055	1405	1222.32	0	0
FBtr0301742	279	108.365	0	0
FBtr0331219	2907	2724.32	0	0
FBtr0331218	9186	9003.32	0	0
FBtr0331221	8906	8723.32	6	0.0417897
FBtr0331217	2882	2699.32	0	0
FBtr0331220	9009	8826.32	8.86816e-008	6.10455e-010
FBtr0290295	2768	2585.32	0	0
FBtr0331216	9188	9005.32	0	0
FBtr0331222	763	580.39	0	0
FBtr0301972	783	600.39	0	0
FBtr0075322	4158	3975.32	1789.34	27.3476
FBtr0075323	3177	2994.32	0	0
FBtr0304018	3523	3340.32	0.00291682	5.30544e-005
FBtr0082268	487	304.768	80	15.9485
FBtr0078992	2411	2228.32	174	4.74429
FBtr0075971	1337	1154.32	27.4936	1.44712
FBtr0332644	1805	1622.32	847.262	31.7307
FBtr0343726	4924	4741.32	0	0
FBtr0343727	4695	4512.32	243.721	3.28165
FBtr0080801	3399	3216.32	55.2789	1.04424
FBtr0085179	1931	1748.32	0	0
FBtr0334732	1852	1669.32	78	2.83893
FBtr0084435	712	529.446	13	1.49184
FBtr0333359	8539	8356.32	0	0
FBtr0347066	8335	8152.32	118.762	0.885105
FBtr0072747	8339	8156.32	12695.6	94.5711
FBtr0303993	8076	7893.32	283.47	2.18196
FBtr0082776	863	680.323	0	0
FBtr0083698	3561	3378.32	2394.93	43.0717
FBtr0334522	3913	3730.32	3321.72	54.1023
FBtr0083699	3740	3557.32	411.35	7.02567
FBtr0083123	1806	1623.32	837	31.3271
FBtr0073670	1180	997.323	0	0
FBtr0346294	904	721.323	0	0
FBtr0074584	841	658.39	0	0
FBtr0084203	1178	995.323	0	0
FBtr0075503	431	249.318	7	1.70586
FBtr0071940	3781	3598.32	3	0.0506548
FBtr0071878	678	495.446	684	83.8801
FBtr0074217	1666	1483.32	141.685	5.80347
FBtr0334992	1631	1448.32	761.603	31.9494
FBtr0334991	1534	1351.32	850.712	38.2493
FBtr0334990	1621	1438.32	0	0
FBtr0334641	7845	7662.32	0	0
FBtr0334640	7572	7389.32	356.5	2.93126
FBtr0112788	7572	7389.32	356.5	2.93126
FBtr0300945	5982	5799.32	1128.78	11.8258
FBtr0088089	5273	5090.32	0	0
FBtr0306029	5832	5649.32	400.22	4.30429
FBtr0300299	542	359.57	0	0
FBtr0303283	663	480.446	0	0
FBtr0082690	968	785.323	0	0
FBtr0075544	1414	1231.32	17	0.838835
FBtr0084225	2337	2154.32	0	0
FBtr0084554	1241	1058.32	561	32.2066
FBtr0088251	1100	917.323	177	11.7233
FBtr0075348	623	440.446	0	0
FBtr0307592	1036	853.323	0	0
FBtr0307591	716	533.446	0	0
FBtr0307593	1134	951.323	0	0
FBtr0088981	1711	1528.32	798.756	31.754
FBtr0082830	999	816.323	505	37.5863
FBtr0073752	1359	1176.32	122	6.30134
FBtr0073172	1075	892.323	0	0
FBtr0083484	1060	877.323	195	13.5044
FBtr0334920	644	461.446	10.654	1.40279
FBtr0343101	702	519.446	331.346	38.7562
FBtr0073534	1246	1063.32	0	0
FBtr0073532	1076	893.323	0	0
FBtr0073533	1155	972.323	473	29.5563
FBtr0081554	1426	1243.32	22	1.07507
FBtr0333730	597	414.534	275.581	40.3915
FBtr0070405	653	470.446	229.419	29.6291
FBtr0088310	2481	2298.32	173	4.57335
FBtr0085561	2042	1859.32	0	0
FBtr0310420	1884	1701.32	656	23.427
FBtr0309175	598	415.534	33	4.82511
FBtr0074130	2575	2392.32	697	17.7016
FBtr0071834	2099	1916.32	338	10.7164
FBtr0089479	2771	2588.32	0	0
FBtr0089478	2863	2680.32	58	1.31474
FBtr0331561	2723	2540.32	0	0
FBtr0300082	7593	7410.32	8015.44	65.7189
FBtr0300080	4495	4312.32	0	0
FBtr0300083	6021	5838.32	0	0
FBtr0300081	3290	3107.32	0	0
FBtr0300084	4316	4133.32	29.3657	0.43166
FBtr0074830	1113	930.323	1045.08	68.2522
FBtr0301126	1230	1047.32	0	0
FBtr0332771	1073	890.323	41.6744	2.84395
FBtr0300813	1005	822.323	717.455	53.0093
FBtr0343719	1549	1366.32	0	0
FBtr0080785	988	805.323	19	1.43345
FBtr0089578	2912	2729.32	2	0.044522
FBtr0078995	1986	1803.32	691	23.2811
FBtr0091534	674	491.446	0	0
FBtr0345289	667	484.446	0	0
FBtr0077524	755	572.39	0	0
FBtr0332508	1053	870.323	0	0
FBtr0080508	1293	1110.32	12.8648	0.70397
FBtr0079127	836	653.39	54.47	5.06506
FBtr0077829	3910	3727.32	282	4.59676
FBtr0081218	2474	2291.32	180.449	4.78485
FBtr0300822	2553	2370.32	0	0
FBtr0081217	2565	2382.32	0	0
FBtr0081216	2549	2366.32	31.551	0.8101
FBtr0082566	1767	1584.32	0	0
FBtr0334867	2747	2564.32	0	0
FBtr0085397	2589	2406.32	0	0
FBtr0082869	1981	1798.32	3028	102.303
FBtr0345145	2255	2072.32	0	0
FBtr0302335	2165	1982.32	0.999999	0.0306496
FBtr0345144	2183	2000.32	9.33493e-007	2.83538e-008
FBtr0074635	1850	1667.32	1449	52.8018
FBtr0071317	2438	2255.32	22.7089	0.611767
FBtr0346166	2970	2787.32	225.291	4.91085
FBtr0345302	2504	2321.32	0	0
FBtr0077098	1123	940.323	1346	86.9697
FBtr0075659	1433	1250.32	0	0
FBtr0310278	1388	1205.32	4	0.201631
FBtr0112539	371	191.131	0	0
FBtr0303268	3265	3082.32	0	0
FBtr0082565	411	229.819	0	0
FBtr0344018	2901	2718.32	0	0
FBtr0080630	3161	2978.32	20.9513	0.427405
FBtr0344019	4042	3859.32	0	0
FBtr0309281	4433	4250.32	20.0487	0.286592
FBtr0345422	1478	1295.32	312.345	14.6506
FBtr0086710	1362	1179.32	6.65468	0.342842
FBtr0077351	1210	1027.32	150.673	8.91103
FBtr0086891	4262	4079.32	336.893	5.0177
FBtr0302161	3910	3727.32	212.306	3.46071
FBtr0086890	4269	4086.32	261.8	3.89258
FBtr0072185	288	115.643	7131	3746.54
FBtr0076729	5041	4858.32	0	0
FBtr0331353	5452	5269.32	170.846	1.96992
FBtr0083684	5246	5063.32	695.154	8.34152
FBtr0342978	2410	2227.32	11	0.300061
FBtr0331155	1733	1550.32	0	0
FBtr0074668	1733	1550.32	0	0
FBtr0330100	4842	4659.32	0	0
FBtr0335411	4863	4680.32	0	0
FBtr0085778	4872	4689.32	0	0
FBtr0335410	4851	4668.32	0	0
FBtr0330101	4863	4680.32	0	0
FBtr0081043	5476	5293.32	153.5	1.76189
FBtr0081042	5476	5293.32	153.5	1.76189
FBtr0084954	1013	830.323	0	0
FBtr0086324	1035	852.323	0	0
FBtr0300385	769	586.39	0	0
FBtr0300384	808	625.39	0	0
FBtr0080286	1809	1626.32	82.9031	3.09716
FBtr0342581	1532	1349.32	144.402	6.50217
FBtr0310518	1029	846.323	0	0
FBtr0300643	949	766.323	0	0
FBtr0070423	1681	1498.32	36	1.45981
FBtr0306578	3570	3387.32	1931.91	34.6522
FBtr0302310	1277	1094.32	0	0
FBtr0300894	3027	2844.32	8022.74	171.373
FBtr0072815	1387	1204.32	1409.03	71.0849
FBtr0331461	3411	3228.32	33090.4	622.766
FBtr0072819	1460	1277.32	0	0
FBtr0300893	1109	926.323	511.703	33.5626
FBtr0331462	3378	3195.32	2127.2	40.4476
FBtr0071358	1664	1481.32	51	2.0918
FBtr0084980	759	576.39	0	0
FBtr0085876	4733	4550.32	0	0
FBtr0334299	5818	5635.32	760	8.19397
FBtr0085875	4243	4060.32	0	0
FBtr0100415	2864	2681.32	0	0
FBtr0100413	2865	2682.32	0	0
FBtr0100420	2894	2711.32	0	0
FBtr0100416	3158	2975.32	75.5586	1.54294
FBtr0100419	2921	2738.32	0	0
FBtr0070957	2779	2596.32	0	0
FBtr0345295	2411	2228.32	1932.26	52.6851
FBtr0070956	2859	2676.32	27.4656	0.623519
FBtr0100414	2773	2590.32	0	0
FBtr0333672	2026	1843.32	26.452	0.871882
FBtr0344754	2048	1865.32	1310.91	42.699
FBtr0089186	1688	1505.32	30557.6	1233.36
FBtr0081900	1173	990.323	0	0
FBtr0080952	606	423.534	0	0
FBtr0340237	657	474.446	0	0
FBtr0081569	2802	2619.32	104	2.41237
FBtr0339660	741	558.446	9	0.979176
FBtr0340356	836	653.39	0	0
FBtr0339659	649	466.446	0	0
FBtr0340357	1399	1216.32	0	0
FBtr0339661	1117	934.323	46	2.9913
FBtr0084241	741	558.446	0	0
FBtr0344227	1324	1141.32	23	1.22439
FBtr0332852	1671	1488.32	0	0
FBtr0086750	1553	1370.32	8	0.354705
FBtr0335212	1344	1161.32	0	0
FBtr0082437	1439	1256.32	0	0
FBtr0071979	1384	1201.32	0	0
FBtr0082304	1528	1345.32	744	33.6005
FBtr0334897	7452	7269.32	1069.16	8.93607
FBtr0334896	5991	5808.32	3099.91	32.4264
FBtr0344218	2530	2347.32	7.77782	0.201319
FBtr0344217	2729	2546.32	287.79	6.86691
FBtr0112583	2495	2312.32	85.3659	2.24303
FBtr0087989	1751	1568.32	454	17.5881
FBtr0339595	1796	1613.32	0	0
FBtr0079365	3276	3093.32	131	2.57304
FBtr0081225	1305	1122.32	8	0.433084
FBtr0300674	1789	1606.32	0	0
FBtr0332321	2100	1917.32	0	0
FBtr0300216	694	511.446	0	0
FBtr0344762	633	450.446	22	2.96742
FBtr0085631	1677	1494.32	156.035	6.34422
FBtr0085635	1197	1014.32	0	0
FBtr0332170	1009	826.323	0	0
FBtr0085634	1187	1004.32	0	0
FBtr0085633	1227	1044.32	9.90293	0.576141
FBtr0085632	1135	952.323	15357.8	979.813
FBtr0344763	1526	1343.32	24.3097	1.09951
FBtr0306587	981	798.323	0	0
FBtr0306588	1246	1063.32	0	0
FBtr0075186	2778	2595.32	11681	273.457
FBtr0072671	3820	3637.32	540.542	9.02916
FBtr0310555	3766	3583.32	404.325	6.85558
FBtr0072670	3754	3571.32	1169.13	19.89
FBtr0433521	4693	4510.32	0	0
FBtr0347111	4516	4333.32	604	8.46868
FBtr0302583	5622	5439.32	0	0
FBtr0306630	4838	4655.32	2.08315	0.0271876
FBtr0302086	4347	4164.32	1316.76	19.2115
FBtr0302085	5027	4844.32	0	0
FBtr0333889	8444	8261.32	7.16107	0.0526657
FBtr0333888	8968	8785.32	0	0
FBtr0306631	4304	4121.32	0	0
FBtr0302584	5159	4976.32	0	0
FBtr0306632	6029	5846.32	0	0
FBtr0076900	2412	2229.32	0	0
FBtr0078517	1557	1374.32	0	0
FBtr0331774	1295	1112.32	0	0
FBtr0100669	1298	1115.32	0	0
FBtr0073512	2235	2052.32	330	9.7694
FBtr0076265	1575	1392.32	834	36.3937
FBtr0089267	1084	901.323	10	0.674092
FBtr0342988	3161	2978.32	194	3.95758
FBtr0071820	2533	2350.32	0	0
FBtr0074655	2115	1932.32	487	15.3126
FBtr0301016	3228	3045.32	0	0
FBtr0301017	3243	3060.32	477	9.47002
FBtr0330302	3243	3060.32	477	9.47002
FBtr0301311	3976	3793.32	440.728	7.05912
FBtr0082273	2933	2750.32	72.4116	1.59965
FBtr0302571	4012	3829.32	134.254	2.13013
FBtr0301310	4015	3832.32	120.988	1.91814
FBtr0073730	1370	1187.32	1010.1	51.6887
FBtr0310646	1830	1647.32	13.8984	0.512607
FBtr0306309	750	567.39	0	0
FBtr0344570	539	356.57	0	0
FBtr0072814	1240	1057.32	333.891	19.1866
FBtr0072813	1107	924.323	450.109	29.5865
FBtr0077030	1231	1048.32	391	22.6611
FBtr0345492	1015	832.323	387.57	28.2917
FBtr0087078	884	701.323	1492.43	129.293
FBtr0085105	995	812.323	0	0
FBtr0081078	1643	1460.32	49	2.03867
FBtr0346274	1553	1370.32	0	0
