target_id	length	eff_length	est_counts	tpm
FBtr0071756	4243	4058.13	0	0
FBtr0075318	8461	8276.13	1669.82	11.3086
FBtr0305085	8449	8264.13	0	0
FBtr0333626	8076	7891.13	0	0
FBtr0330189	8301	8116.13	0	0
FBtr0305084	7990	7805.13	1424.18	10.227
FBtr0330190	8449	8264.13	0	0
FBtr0333625	8067	7882.13	0	0
FBtr0305086	7842	7657.13	0	0
FBtr0076694	3199	3014.13	379.744	7.06144
FBtr0091746	1336	1151.13	0	0
FBtr0306927	4314	4129.13	0	0
FBtr0334760	727	542.196	0	0
FBtr0100503	403	220.664	0	0
FBtr0077144	1521	1336.13	3840	161.082
FBtr0306086	1145	960.133	0	0
FBtr0340353	8788	8603.13	14722.7	95.9171
FBtr0340351	9220	9035.13	315.446	1.95684
FBtr0340350	9002	8817.13	21.0631	0.133894
FBtr0340352	8558	8373.13	708.113	4.74001
FBtr0340354	8564	8379.13	898.225	6.00828
FBtr0340355	7414	7229.13	322.419	2.49976
FBtr0086536	1596	1411.13	14198.4	563.945
FBtr0086537	1701	1516.13	1496.56	55.3251
FBtr0070738	6606	6421.13	0	0
FBtr0070740	5946	5761.13	20.5296	0.199727
FBtr0100408	5948	5763.13	13.4704	0.131005
FBtr0070739	5518	5333.13	4.42907e-008	4.65473e-010
FBtr0301914	6763	6578.13	0	0
FBtr0080656	563	378.415	0	0
FBtr0343706	521	336.594	0	0
FBtr0302946	383	201.591	0	0
FBtr0301477	4782	4597.13	56.1416	0.684482
FBtr0306350	2503	2318.13	46.2165	1.11744
FBtr0306351	2221	2036.13	13.3783	0.368264
FBtr0330046	2653	2468.13	30.6318	0.695614
FBtr0301478	2790	2605.13	0	0
FBtr0089521	2653	2468.13	30.6318	0.695614
FBtr0300884	4898	4713.13	152.389	1.81221
FBtr0300882	4892	4707.13	4297.53	51.1713
FBtr0300885	4919	4734.13	2398.37	28.3949
FBtr0300886	5268	5083.13	2814.71	31.0361
FBtr0070272	2139	1954.13	310	8.89144
FBtr0113469	6298	6113.13	0	0
FBtr0091533	6079	5894.13	125	1.18865
FBtr0081048	909	724.133	0.0385962	0.00298738
FBtr0329926	906	721.133	5.9614	0.463337
FBtr0331279	411	228.371	0	0
FBtr0306048	1223	1038.13	0	0
FBtr0345656	5093	4908.13	0	0
FBtr0110838	6234	6049.13	36	0.33356
FBtr0333123	1100	915.133	61.0089	3.73657
FBtr0075201	980	795.133	1267.99	89.3801
FBtr0308601	1556	1371.13	0	0
FBtr0346350	2380	2195.13	0	0
FBtr0333306	1668	1483.13	803.737	30.3737
FBtr0071465	1150	965.133	1755.57	101.952
FBtr0082368	1909	1724.13	219	7.11931
FBtr0072553	1422	1237.13	54	2.44648
FBtr0081407	662	477.244	0	0
FBtr0080119	2993	2808.13	440	8.78212
FBtr0332091	7868	7683.13	1058.51	7.72186
FBtr0075562	7222	7037.13	532.488	4.2411
FBtr0302392	219	63.74	6	5.27599
FBtr0302971	813	628.196	113	10.082
FBtr0303249	887	702.133	106.981	8.53984
FBtr0110947	892	707.133	0.0194132	0.00153873
FBtr0333413	1540	1355.13	154	6.36947
FBtr0079683	1684	1499.13	0	0
FBtr0333414	1687	1502.13	0	0
FBtr0072576	2694	2509.13	458	10.2307
FBtr0334302	4002	3817.13	130.096	1.91025
FBtr0082031	3999	3814.13	337.904	4.96549
FBtr0079550	1502	1317.13	631	26.8512
FBtr0343384	1440	1255.13	0	0
FBtr0330045	2512	2327.13	100	2.40848
FBtr0082987	1415	1230.13	0	0
FBtr0301428	2661	2476.13	0	0
FBtr0301429	2872	2687.13	0	0
FBtr0301431	3360	3175.13	0	0
FBtr0301430	3149	2964.13	1	0.0189089
FBtr0340558	1229	1044.13	0	0
FBtr0080177	1082	897.133	0	0
FBtr0343610	5025	4840.13	32.4866	0.376194
FBtr0343608	4211	4026.13	10.6918	0.148843
FBtr0343609	4032	3847.13	3.16607e-005	4.61263e-007
FBtr0079957	4223	4038.13	172.144	2.38933
FBtr0303907	4127	3942.13	1934.68	27.5069
FBtr0303906	4081	3896.13	0	0
FBtr0303905	4119	3934.13	0	0
FBtr0088650	2014	1829.13	274	8.39594
FBtr0273339	1383	1198.13	70	3.27459
FBtr0301167	1029	844.133	0	0
FBtr0347550	3326	3141.13	1368.45	24.4179
FBtr0078958	1114	929.133	839.898	50.6656
FBtr0075478	694	509.196	0	0
FBtr0078567	882	697.133	0	0
FBtr0071225	1165	980.133	114	6.51905
FBtr0345985	1286	1101.13	0	0
FBtr0340217	5681	5496.13	175.511	1.78982
FBtr0086904	5684	5499.13	90.4894	0.922291
FBtr0306284	372	191.146	0	0
FBtr0347283	774	589.196	28	2.66356
FBtr0075651	4329	4144.13	0	0
FBtr0075652	3921	3736.13	952	14.2817
FBtr0332622	8259	8074.13	0	0
FBtr0308328	8643	8458.13	0	0
FBtr0308327	8457	8272.13	0	0
FBtr0308325	7938	7753.13	0	0
FBtr0308329	7097	6912.13	0	0
FBtr0332621	6223	6038.13	0	0
FBtr0308326	6286	6101.13	9	0.0826792
FBtr0345197	13125	12940.1	1037.59	4.49419
FBtr0333706	10897	10712.1	2581.89	13.5091
FBtr0089106	6189	6004.13	1870.42	17.4604
FBtr0309088	2778	2593.13	0	0
FBtr0309089	4262	4077.13	944.459	12.9835
FBtr0076486	2394	2209.13	505.541	12.8262
FBtr0332592	2813	2628.13	77.1659	1.64567
FBtr0332591	2322	2137.13	5.27456e-007	1.38331e-008
FBtr0074079	2391	2206.13	2092.83	53.1701
FBtr0088643	4091	3906.13	435.791	6.25311
FBtr0088642	4088	3903.13	1107.55	15.9042
FBtr0345224	4148	3963.13	0.451816	0.0063898
FBtr0339302	4145	3960.13	1482.2	20.9779
FBtr0334821	1627	1442.13	0	0
FBtr0334822	1744	1559.13	0	0
FBtr0077938	1511	1326.13	0	0
FBtr0077936	1454	1269.13	0	0
FBtr0077937	1565	1380.13	0	0
FBtr0077939	1628	1443.13	0	0
FBtr0072121	849	664.133	0	0
FBtr0079601	888	703.133	208	16.5802
FBtr0073141	1708	1523.13	7	0.257587
FBtr0084278	477	293.028	0	0
FBtr0307312	9817	9632.13	82.7153	0.481313
FBtr0307309	9968	9783.13	1996.12	11.4359
FBtr0307310	9842	9657.13	1205.17	6.99462
FBtr0307311	10170	9985.13	0	0
FBtr0078345	633	448.335	0	0
FBtr0079495	3264	3079.13	0	0
FBtr0343404	3495	3310.13	100	1.69324
FBtr0083964	564	379.415	6343	937.01
FBtr0078184	1305	1120.13	8.08576	0.40459
FBtr0072722	2846	2661.13	64.5906	1.3604
FBtr0072721	2576	2391.13	4.82886e-007	1.13189e-008
FBtr0331865	2640	2455.13	374.409	8.54744
FBtr0078208	1344	1159.13	0	0
FBtr0433512	2455	2270.13	45.3735	1.12025
FBtr0303407	2132	1947.13	285.652	8.22254
FBtr0078712	1080	895.133	125.847	7.87987
FBtr0081206	1604	1419.13	100	3.94949
FBtr0113310	1466	1281.13	0	0
FBtr0339141	1600	1415.13	9829	389.293
FBtr0303841	1379	1194.13	0	0
FBtr0088997	1432	1247.13	1280	57.5256
FBtr0085512	862	677.133	0	0
FBtr0080055	1405	1220.13	0	0
FBtr0301742	279	108.569	0	0
FBtr0331219	2907	2722.13	0	0
FBtr0331218	9186	9001.13	51	0.317568
FBtr0331221	8906	8721.13	0	0
FBtr0331217	2882	2697.13	0	0
FBtr0331220	9009	8824.13	0	0
FBtr0290295	2768	2583.13	0	0
FBtr0331216	9188	9003.13	0	0
FBtr0331222	763	578.196	0	0
FBtr0301972	783	598.196	0	0
FBtr0075322	4158	3973.13	1244.65	17.5581
FBtr0075323	3177	2992.13	0	0
FBtr0304018	3523	3338.13	0	0
FBtr0082268	487	302.849	72	13.3251
FBtr0078992	2411	2226.13	168	4.22983
FBtr0075971	1337	1152.13	33.3541	1.6226
FBtr0332644	1805	1620.13	589.4	20.3903
FBtr0343726	4924	4739.13	0	0
FBtr0343727	4695	4510.13	184.442	2.29211
FBtr0080801	3399	3214.13	17.5578	0.306176
FBtr0085179	1931	1746.13	22.103	0.709475
FBtr0334732	1852	1667.13	98.897	3.32489
FBtr0084435	712	527.196	0	0
FBtr0333359	8539	8354.13	0	0
FBtr0347066	8335	8150.13	183.081	1.25905
FBtr0072747	8339	8154.13	13082.7	89.9255
FBtr0303993	8076	7891.13	152.012	1.0797
FBtr0082776	863	678.133	0	0
FBtr0083698	3561	3376.13	2869.18	47.6324
FBtr0334522	3913	3728.13	2976.02	44.7413
FBtr0083699	3740	3555.13	70.8041	1.11626
FBtr0083123	1806	1621.13	650	22.4729
FBtr0073670	1180	995.133	0	0
FBtr0346294	904	719.133	0	0
FBtr0074584	841	656.133	0	0
FBtr0084203	1178	993.133	0	0
FBtr0075503	431	247.889	18	4.06986
FBtr0071940	3781	3596.13	78	1.21569
FBtr0071878	678	493.196	663	75.3456
FBtr0074217	1666	1481.13	277.467	10.4998
FBtr0334992	1631	1446.13	1042.21	40.3936
FBtr0334991	1534	1349.13	777.319	32.293
FBtr0334990	1621	1436.13	0	0
FBtr0334641	7845	7660.13	0	0
FBtr0334640	7572	7387.13	0.0179059	0.000135858
FBtr0112788	7572	7387.13	628.982	4.77229
FBtr0300945	5982	5797.13	1180.82	11.4165
FBtr0088089	5273	5088.13	0	0
FBtr0306029	5832	5647.13	331.182	3.28702
FBtr0300299	542	357.489	0	0
FBtr0303283	663	478.196	0	0
FBtr0082690	968	783.133	0	0
FBtr0075544	1414	1229.13	0	0
FBtr0084225	2337	2152.13	5	0.130216
FBtr0084554	1241	1056.13	518	27.49
FBtr0088251	1100	915.133	119	7.28831
FBtr0075348	623	438.335	0	0
FBtr0307592	1036	851.133	0	0
FBtr0307591	716	531.196	0	0
FBtr0307593	1134	949.133	0	0
FBtr0088981	1711	1526.13	528	19.3913
FBtr0082830	999	814.133	294	20.2403
FBtr0073752	1359	1174.13	25	1.1934
FBtr0073172	1075	890.133	0	0
FBtr0083484	1060	875.133	127	8.13381
FBtr0334920	644	459.244	10.8951	1.3297
FBtr0343101	702	517.196	517.105	56.0386
FBtr0073534	1246	1061.13	0	0
FBtr0073532	1076	891.133	119.116	7.49193
FBtr0073533	1155	970.133	257.884	14.899
FBtr0081554	1426	1241.13	0	0
FBtr0333730	597	412.335	319.892	43.4827
FBtr0070405	653	468.244	144.108	17.2497
FBtr0088310	2481	2296.13	123	3.00243
FBtr0085561	2042	1857.13	0	0
FBtr0310420	1884	1699.13	679	22.3979
FBtr0309175	598	413.335	19	2.57641
FBtr0074130	2575	2390.13	514	12.0533
FBtr0071834	2099	1914.13	300	8.78443
FBtr0089479	2771	2586.13	0	0
FBtr0089478	2863	2678.13	0	0
FBtr0331561	2723	2538.13	60	1.32496
FBtr0300082	7593	7408.13	6511.52	49.265
FBtr0300080	4495	4310.13	0	0
FBtr0300083	6021	5836.13	0	0
FBtr0300081	3290	3105.13	0	0
FBtr0300084	4316	4131.13	40.8906	0.554778
FBtr0074830	1113	928.133	412.504	24.9105
FBtr0301126	1230	1045.13	0	0
FBtr0332771	1073	888.133	133.251	8.40925
FBtr0300813	1005	820.133	1099.45	75.1371
FBtr0343719	1549	1364.13	0	0
FBtr0080785	988	803.133	0	0
FBtr0089578	2912	2727.13	0	0
FBtr0078995	1986	1801.13	684	21.285
FBtr0091534	674	489.196	0	0
FBtr0345289	667	482.196	0	0
FBtr0077524	755	570.196	0	0
FBtr0332508	1053	868.133	0	0
FBtr0080508	1293	1108.13	18	0.910426
FBtr0079127	836	651.133	0	0
FBtr0077829	3910	3725.13	269	4.04739
FBtr0081218	2474	2289.13	0	0
FBtr0300822	2553	2368.13	168	3.97619
FBtr0081217	2565	2380.13	0	0
FBtr0081216	2549	2364.13	0	0
FBtr0082566	1767	1582.13	0	0
FBtr0334867	2747	2562.13	0	0
FBtr0085397	2589	2404.13	0	0
FBtr0082869	1981	1796.13	2666	83.1928
FBtr0345145	2255	2070.13	0	0
FBtr0302335	2165	1980.13	0	0
FBtr0345144	2183	1998.13	0	0
FBtr0074635	1850	1665.13	1234	41.5366
FBtr0071317	2438	2253.13	0	0
FBtr0346166	2970	2785.13	204	4.10533
FBtr0345302	2504	2319.13	0	0
FBtr0077098	1123	938.133	843	50.3648
FBtr0075659	1433	1248.13	2	0.0898118
FBtr0310278	1388	1203.13	0	0
FBtr0112539	371	190.166	0	0
FBtr0303268	3265	3080.13	0	0
FBtr0082565	411	228.371	6	1.47257
FBtr0344018	2901	2716.13	0	0
FBtr0080630	3161	2976.13	223.263	4.20464
FBtr0344019	4042	3857.13	0	0
FBtr0309281	4433	4248.13	36.737	0.484697
FBtr0345422	1478	1293.13	178.363	7.73083
FBtr0086710	1362	1177.13	264.637	12.6005
FBtr0077351	1210	1025.13	197.167	10.78
FBtr0086891	4262	4077.13	78.3879	1.0776
FBtr0302161	3910	3725.13	137.856	2.07419
FBtr0086890	4269	4084.13	375.756	5.15668
FBtr0072185	288	115.797	7037	3406.08
FBtr0076729	5041	4856.13	23	0.265462
FBtr0331353	5452	5267.13	40.1315	0.427047
FBtr0083684	5246	5061.13	727.869	8.06064
FBtr0342978	2410	2225.13	0	0
FBtr0331155	1733	1548.13	0	0
FBtr0074668	1733	1548.13	0	0
FBtr0330100	4842	4657.13	95.9394	1.15463
FBtr0335411	4863	4678.13	0.407318	0.00488006
FBtr0085778	4872	4687.13	0.0394996	0.000472335
FBtr0335410	4851	4666.13	9.20643	0.110586
FBtr0330101	4863	4678.13	0.407318	0.00488006
FBtr0081043	5476	5291.13	280	2.96602
FBtr0081042	5476	5291.13	280	2.96602
FBtr0084954	1013	828.133	0	0
FBtr0086324	1035	850.133	0	0
FBtr0300385	769	584.196	0	0
FBtr0300384	808	623.196	0	0
FBtr0080286	1809	1624.13	27.3655	0.944378
FBtr0342581	1532	1347.13	0	0
FBtr0310518	1029	844.133	0	0
FBtr0300643	949	764.133	0	0
FBtr0070423	1681	1496.13	92	3.44653
FBtr0306578	3570	3385.13	1114.52	18.4534
FBtr0302310	1277	1092.13	0	0
FBtr0300894	3027	2842.13	4076.75	80.3959
FBtr0072815	1387	1202.13	1930.91	90.0272
FBtr0331461	3411	3226.13	35686.3	619.988
FBtr0072819	1460	1275.13	0	0
FBtr0300893	1109	924.133	1713.17	103.904
FBtr0331462	3378	3193.13	2564.36	45.0118
FBtr0071358	1664	1479.13	172	6.51757
FBtr0084980	759	574.196	0	0
FBtr0085876	4733	4548.13	13.3166	0.164107
FBtr0334299	5818	5633.13	514.711	5.12127
FBtr0085875	4243	4058.13	70.9726	0.980231
FBtr0100415	2864	2679.13	0	0
FBtr0100413	2865	2680.13	0	0
FBtr0100420	2894	2709.13	25.4547	0.526625
FBtr0100416	3158	2973.13	505.325	9.52623
FBtr0100419	2921	2736.13	0	0
FBtr0070957	2779	2594.13	0	0
FBtr0345295	2411	2226.13	849.69	21.3931
FBtr0070956	2859	2674.13	0	0
FBtr0100414	2773	2588.13	0	0
FBtr0333672	2026	1841.13	21.1164	0.642835
FBtr0344754	2048	1863.13	895.339	26.9344
FBtr0089186	1688	1503.13	24706.5	921.253
FBtr0081900	1173	988.133	0	0
FBtr0080952	606	421.335	0	0
FBtr0340237	657	472.244	0	0
FBtr0081569	2802	2617.13	151	3.23382
FBtr0339660	741	556.196	17	1.71311
FBtr0340356	836	651.133	5.85699	0.504161
FBtr0339659	649	464.244	0	0
FBtr0340357	1399	1214.13	0	0
FBtr0339661	1117	932.133	75	4.5097
FBtr0084241	741	556.196	0	0
FBtr0344227	1324	1139.13	10	0.492028
FBtr0332852	1671	1486.13	0	0
FBtr0086750	1553	1368.13	36	1.47482
FBtr0335212	1344	1159.13	0	0
FBtr0082437	1439	1254.13	0	0
FBtr0071979	1384	1199.13	0	0
FBtr0082304	1528	1343.13	595	24.8292
FBtr0334897	7452	7267.13	1646.21	12.6966
FBtr0334896	5991	5806.13	2839.99	27.4154
FBtr0344218	2530	2345.13	33.9019	0.810254
FBtr0344217	2729	2544.13	182.162	4.01312
FBtr0112583	2495	2310.13	313.732	7.61177
FBtr0087989	1751	1566.13	465	16.6414
FBtr0339595	1796	1611.13	0	0
FBtr0079365	3276	3091.13	105	1.90386
FBtr0081225	1305	1120.13	0	0
FBtr0300674	1789	1604.13	0	0
FBtr0332321	2100	1915.13	0	0
FBtr0300216	694	509.196	0	0
FBtr0344762	633	448.335	0	0
FBtr0085631	1677	1492.13	144.875	5.4419
FBtr0085635	1197	1012.13	8.57076	0.47462
FBtr0332170	1009	824.133	0	0
FBtr0085634	1187	1002.13	0	0
FBtr0085633	1227	1042.13	0	0
FBtr0085632	1135	950.133	14350.1	846.517
FBtr0344763	1526	1341.13	133.428	5.57621
FBtr0306587	981	796.133	0	0
FBtr0306588	1246	1061.13	0	0
FBtr0075186	2778	2593.13	8256	178.447
FBtr0072671	3820	3635.13	1126.55	17.3698
FBtr0310555	3766	3581.13	0	0
FBtr0072670	3754	3569.13	213.448	3.35192
FBtr0433521	4693	4508.13	3.95085e-005	4.912e-007
FBtr0347111	4516	4331.13	191.887	2.48319
FBtr0302583	5622	5437.13	28.4487	0.293262
FBtr0306630	4838	4653.13	0	0
FBtr0302086	4347	4162.13	904.738	12.1835
FBtr0302085	5027	4842.13	0	0
FBtr0333889	8444	8259.13	13.6797	0.092834
FBtr0333888	8968	8783.13	0	0
FBtr0306631	4304	4119.13	0	0
FBtr0302584	5159	4974.13	0	0
FBtr0306632	6029	5844.13	9.13359	0.0875963
FBtr0076900	2412	2227.13	0	0
FBtr0078517	1557	1372.13	0	0
FBtr0331774	1295	1110.13	41.435	2.09198
FBtr0100669	1298	1113.13	1.56497	0.0787993
FBtr0073512	2235	2050.13	76	2.07776
FBtr0076265	1575	1390.13	652	26.2879
FBtr0089267	1084	899.133	0	0
FBtr0342988	3161	2976.13	317	5.96996
FBtr0071820	2533	2348.13	0	0
FBtr0074655	2115	1930.13	475	13.7934
FBtr0301016	3228	3043.13	0	0
FBtr0301017	3243	3058.13	642.5	11.7755
FBtr0330302	3243	3058.13	642.5	11.7755
FBtr0301311	3976	3791.13	80.6705	1.19264
FBtr0082273	2933	2748.13	0	0
FBtr0302571	4012	3827.13	48.1443	0.705076
FBtr0301310	4015	3830.13	286.39	4.19091
FBtr0073730	1370	1185.13	841.867	39.8145
FBtr0310646	1830	1645.13	14.1325	0.481485
FBtr0306309	750	565.196	0	0
FBtr0344570	539	354.489	3	0.474332
FBtr0072814	1240	1055.13	130.802	6.94817
FBtr0072813	1107	922.133	446.198	27.1206
