target_id	length	eff_length	est_counts	tpm
FBtr0071903	4682	4493.26	77	1.10434
FBtr0306684	5786	5597.26	1.34158e-006	1.5446e-008
FBtr0302596	5705	5516.26	256	2.99068
FBtr0307272	1406	1217.26	530	28.0587
FBtr0071072	1129	940.261	0	0
FBtr0072906	1300	1111.26	7836.21	454.428
FBtr0072908	1414	1225.26	53.7323	2.82606
FBtr0072907	1574	1385.26	96.0529	4.46842
FBtr0072905	1698	1509.26	0	0
FBtr0346727	1248	1059.26	0	0
FBtr0089546	1998	1809.26	0	0
FBtr0089641	4635	4446.26	10.5453	0.152841
FBtr0343159	4518	4329.26	22.7507	0.338654
FBtr0343160	7965	7776.26	2429.04	20.1298
FBtr0308688	3668	3479.26	1233.57	22.8481
FBtr0070794	3341	3152.26	0	0
FBtr0070795	4509	4320.26	1097.35	16.3685
FBtr0308689	3179	2990.26	0.00149706	3.2263e-005
FBtr0081243	1196	1007.26	19	1.21559
FBtr0331324	1357	1168.26	0	0
FBtr0074002	2975	2786.26	233	5.38901
FBtr0074001	3696	3507.26	0	0
FBtr0340433	3171	2982.26	0	0
FBtr0070065	2110	1921.26	1256.43	42.1432
FBtr0070064	2054	1865.26	0	0
FBtr0084008	1816	1627.26	222.481	8.8107
FBtr0082924	1843	1654.26	0	0
FBtr0084758	807	618.484	1274	132.744
FBtr0307295	5425	5236.26	1407.52	17.3223
FBtr0307292	5251	5062.26	0.00117607	1.49715e-005
FBtr0307294	6324	6135.26	91578.5	961.912
FBtr0307293	5425	5236.26	3712.07	45.6846
FBtr0307291	6331	6142.26	17462.9	183.216
FBtr0070109	5422	5233.26	0	0
FBtr0075346	3145	2956.26	188.816	4.11595
FBtr0333610	2227	2038.26	0	0
FBtr0344183	5389	5200.26	977.266	12.1105
FBtr0344177	3982	3793.26	104.518	1.77563
FBtr0344180	3939	3750.26	40.0301	0.68786
FBtr0344176	2855	2666.26	2032.02	49.1135
FBtr0344184	4895	4706.26	0	0
FBtr0344178	5393	5204.26	4358.98	53.976
FBtr0344182	5562	5373.26	0	0
FBtr0344181	3939	3750.26	40.0301	0.68786
FBtr0344179	4331	4142.26	754.019	11.7306
FBtr0333909	1095	906.261	0	0
FBtr0076548	1113	924.261	0	0
FBtr0299561	856	667.484	0	0
FBtr0299560	845	656.484	0	0
FBtr0331686	579	390.574	0	0
FBtr0083328	569	380.689	0	0
FBtr0331685	518	329.759	16	3.12678
FBtr0334332	2186	1997.26	0	0
FBtr0081934	2064	1875.26	1349	46.3581
FBtr0110941	5141	4952.26	952	12.3882
FBtr0300996	1589	1400.26	0	0
FBtr0080693	730	541.484	464	55.2214
FBtr0290134	10901	10712.3	1852	11.1413
FBtr0113233	663	474.484	0	0
FBtr0070445	1280	1091.26	32.972	1.94712
FBtr0307159	1798	1609.26	292.028	11.6943
FBtr0336953	1755	1566.26	0	0
FBtr0082323	1377	1188.26	0	0
FBtr0089329	1986	1797.26	2239	80.282
FBtr0085149	1072	883.261	0	0
FBtr0080391	1048	859.261	108	8.09979
FBtr0334761	1814	1625.26	0	0
FBtr0100125	905	716.484	63	5.66642
FBtr0305263	953	764.339	0	0
FBtr0334762	1121	932.261	0	0
FBtr0080389	1849	1660.26	0	0
FBtr0080390	1765	1576.26	0	0
FBtr0081744	1864	1675.26	0	0
FBtr0085056	1002	813.261	0	0
FBtr0085055	1066	877.261	0	0
FBtr0343829	4010	3821.26	0	0
FBtr0081080	3783	3594.26	884	15.8496
FBtr0081701	830	641.484	0	0
FBtr0087952	2048	1859.26	393	13.6216
FBtr0273406	514	325.792	0	0
FBtr0305913	1650	1461.26	0	0
FBtr0273320	1409	1220.26	0	0
FBtr0305958	822	633.484	43	4.37429
FBtr0112367	401	215.362	0	0
FBtr0073208	1072	883.261	0	0
FBtr0074260	997	808.261	0	0
FBtr0070832	957	768.339	0	0
FBtr0113156	1331	1142.26	0	0
FBtr0076360	596	407.574	37	5.85019
FBtr0083546	1468	1279.26	0	0
FBtr0081965	1575	1386.26	891	41.4198
FBtr0304865	4033	3844.26	20938.9	351.007
FBtr0304867	4472	4283.26	18766.1	282.342
FBtr0078662	2088	1899.26	2600	88.2193
FBtr0114518	2144	1955.26	0	0
FBtr0078664	2368	2179.26	0	0
FBtr0078661	2289	2100.26	0	0
FBtr0078663	2209	2020.26	0	0
FBtr0308064	274	102.246	4	2.52109
FBtr0333547	2505	2316.26	0	0
FBtr0333546	2211	2022.26	0	0
FBtr0070027	2221	2032.26	0	0
FBtr0082315	2659	2470.26	141	3.67833
FBtr0112789	3223	3034.26	0	0
FBtr0300704	1885	1696.26	170.492	6.47719
FBtr0113705	2134	1945.26	0	0
FBtr0344847	1907	1718.26	0	0
FBtr0300702	1875	1686.26	374.516	14.3127
FBtr0300703	2196	2007.26	0	0
FBtr0113704	2144	1955.26	377.992	12.4581
FBtr0344118	2561	2372.26	195.025	5.29788
FBtr0084910	2101	1912.26	0	0
FBtr0084911	2164	1975.26	0	0
FBtr0300819	2782	2593.26	0	0
FBtr0300820	2422	2233.26	0	0
FBtr0084909	2566	2377.26	447.975	12.1437
FBtr0084869	1894	1705.26	0	0
FBtr0089712	3679	3490.26	416.39	7.68807
FBtr0339820	4100	3911.26	2793.52	46.0267
FBtr0339819	3461	3272.26	852.089	16.7808
FBtr0303415	4077	3888.26	0	0
FBtr0331996	4411	4222.26	184.784	2.82029
FBtr0331997	4647	4458.26	716.216	10.3527
FBtr0301019	4389	4200.26	0	0
FBtr0100327	2981	2792.26	0	0
FBtr0343641	3426	3237.26	0	0
FBtr0071757	4409	4220.26	0	0
FBtr0308239	4638	4449.26	3826	55.4156
FBtr0071756	4243	4054.26	0	0
FBtr0075318	8461	8272.26	1180.06	9.19294
FBtr0305085	8449	8260.26	1.4499e-008	1.13115e-010
FBtr0333626	8076	7887.26	0	0
FBtr0330189	8301	8112.26	0	0
FBtr0305084	7990	7801.26	1201.94	9.92873
FBtr0330190	8449	8260.26	1.4499e-008	1.13115e-010
FBtr0333625	8067	7878.26	0	0
FBtr0305086	7842	7653.26	0	0
FBtr0076694	3199	3010.26	482.397	10.327
FBtr0091746	1336	1147.26	9.20649	0.517138
FBtr0306927	4314	4125.26	0	0
FBtr0334760	727	538.484	0	0
FBtr0100503	403	217.297	0	0
FBtr0077144	1521	1332.26	3475	168.089
FBtr0306086	1145	956.261	0	0
FBtr0340353	8788	8599.26	13868.8	103.933
FBtr0340351	9220	9031.26	0	0
FBtr0340350	9002	8813.26	0	0
FBtr0340352	8558	8369.26	0.00578321	4.45304e-005
FBtr0340354	8564	8375.26	1100.64	8.46877
FBtr0340355	7414	7225.26	149.537	1.33374
FBtr0086536	1596	1407.26	11229.4	514.227
FBtr0086537	1701	1512.26	1360.64	57.9819
FBtr0070738	6606	6417.26	0	0
FBtr0070740	5946	5757.26	0	0
FBtr0100408	5948	5759.26	0	0
FBtr0070739	5518	5329.26	31	0.37486
FBtr0301914	6763	6574.26	0	0
FBtr0080656	563	374.689	0	0
FBtr0343706	521	332.759	0	0
FBtr0302946	383	198.261	0	0
FBtr0301477	4782	4593.26	21.5747	0.302691
FBtr0306350	2503	2314.26	0	0
FBtr0306351	2221	2032.26	14.2488	0.451828
FBtr0330046	2653	2464.26	68.5882	1.79365
FBtr0301478	2790	2601.26	0	0
FBtr0089521	2653	2464.26	68.5882	1.79365
FBtr0300884	4898	4709.26	9.66508	0.13226
FBtr0300882	4892	4703.26	1236.6	16.9436
FBtr0300885	4919	4730.26	7287.19	99.2773
FBtr0300886	5268	5079.26	1057.54	13.4175
FBtr0070272	2139	1950.26	156	5.15474
FBtr0113469	6298	6109.26	0	0
FBtr0091533	6079	5890.26	213	2.33034
FBtr0081048	909	720.484	0	0
FBtr0329926	906	717.484	0	0
FBtr0331279	411	224.986	0	0
FBtr0306048	1223	1034.26	0	0
FBtr0345656	5093	4904.26	0	0
FBtr0110838	6234	6045.26	0	0
FBtr0333123	1100	911.261	0	0
FBtr0075201	980	791.261	1179	96.0216
FBtr0308601	1556	1367.26	0	0
FBtr0346350	2380	2191.26	27.6985	0.814587
FBtr0333306	1668	1479.26	530.371	23.1052
FBtr0071465	1150	961.261	2199.05	147.424
FBtr0082368	1909	1720.26	762	28.5454
FBtr0072553	1422	1233.26	205	10.7121
FBtr0081407	662	473.484	0	0
FBtr0080119	2993	2804.26	526	12.0877
FBtr0332091	7868	7679.26	499.271	4.18978
FBtr0075562	7222	7033.26	1103.73	10.113
FBtr0302392	219	61.7494	0	0
FBtr0302971	813	624.484	127	13.1056
FBtr0303249	887	698.484	143.987	13.2844
FBtr0110947	892	703.484	0.0127777	0.00117051
FBtr0333413	1540	1351.26	232	11.0643
FBtr0079683	1684	1495.26	0	0
FBtr0333414	1687	1498.26	0	0
FBtr0072576	2694	2505.26	438	11.2667
FBtr0334302	4002	3813.26	177.654	3.0023
FBtr0082031	3999	3810.26	497.346	8.4116
FBtr0079550	1502	1313.26	926	45.4397
FBtr0343384	1440	1251.26	0	0
FBtr0330045	2512	2323.26	77	2.13584
FBtr0082987	1415	1226.26	0	0
FBtr0301428	2661	2472.26	0	0
FBtr0301429	2872	2683.26	0	0
FBtr0301431	3360	3171.26	0	0
FBtr0301430	3149	2960.26	0	0
FBtr0340558	1229	1040.26	0	0
FBtr0080177	1082	893.261	0	0
FBtr0343610	5025	4836.26	0	0
FBtr0343608	4211	4022.26	0	0
FBtr0343609	4032	3843.26	0.0105266	0.000176508
FBtr0079957	4223	4034.26	0	0
FBtr0303907	4127	3938.26	1741.92	28.5036
FBtr0303906	4081	3892.26	3.82308e-008	6.32974e-010
FBtr0303905	4119	3930.26	636.065	10.4293
FBtr0088650	2014	1825.26	232	8.19102
FBtr0273339	1383	1194.26	93	5.01832
FBtr0301167	1029	840.261	0	0
FBtr0347550	3326	3137.26	1215.69	24.9716
FBtr0078958	1114	925.261	780.122	54.3342
FBtr0075478	694	505.484	0	0
FBtr0078567	882	693.484	0	0
FBtr0071225	1165	976.261	96.3228	6.35826
FBtr0345985	1286	1097.26	0	0
FBtr0340217	5681	5492.26	279.95	3.28476
FBtr0086904	5684	5495.26	137.05	1.60718
FBtr0306284	372	187.846	0	0
FBtr0347283	774	585.484	0	0
FBtr0075651	4329	4140.26	0	0
FBtr0075652	3921	3732.26	1751	30.2335
FBtr0332622	8259	8070.26	0	0
FBtr0308328	8643	8454.26	0	0
FBtr0308327	8457	8268.26	0	0
FBtr0308325	7938	7749.26	0	0
FBtr0308329	7097	6908.26	0	0
FBtr0332621	6223	6034.26	0	0
FBtr0308326	6286	6097.26	0	0
FBtr0345197	13125	12936.3	850.43	4.23647
FBtr0333706	10897	10708.3	2917.01	17.5547
FBtr0089106	6189	6000.26	803.025	8.6245
FBtr0309088	2778	2589.26	0	0
FBtr0309089	4262	4073.26	790.624	12.5084
FBtr0076486	2394	2205.26	589.376	17.2229
FBtr0332592	2813	2624.26	0	0
FBtr0332591	2322	2133.26	3.2297	0.0975648
FBtr0074079	2391	2202.26	2749.77	80.4642
FBtr0088643	4091	3902.26	431.096	7.11922
FBtr0088642	4088	3899.26	1178.84	19.4827
FBtr0345224	4148	3959.26	0.0455747	0.000741797
FBtr0339302	4145	3956.26	775.016	12.6241
FBtr0334821	1627	1438.26	0	0
FBtr0334822	1744	1555.26	0	0
FBtr0077938	1511	1322.26	0	0
FBtr0077936	1454	1265.26	1	0.0509325
FBtr0077937	1565	1376.26	0	0
FBtr0077939	1628	1439.26	0	0
FBtr0072121	849	660.484	0	0
FBtr0079601	888	699.484	208	19.1629
FBtr0073141	1708	1519.26	58	2.4602
FBtr0084278	477	289.315	0	0
FBtr0307312	9817	9628.26	3407.35	22.8058
FBtr0307309	9968	9779.26	4.92849e-006	3.24775e-008
FBtr0307310	9842	9653.26	114.645	0.765343
FBtr0307311	10170	9981.26	0	0
FBtr0078345	633	444.531	7	1.01478
FBtr0079495	3264	3075.26	146	3.05947
FBtr0343404	3495	3306.26	0	0
FBtr0083964	564	375.689	4953	849.6
FBtr0078184	1305	1116.26	0	0
FBtr0072722	2846	2657.26	0	0
FBtr0072721	2576	2387.26	183.393	4.95059
FBtr0331865	2640	2451.26	459.607	12.0829
FBtr0078208	1344	1155.26	0	0
FBtr0433512	2455	2266.26	136.987	3.89534
FBtr0303407	2132	1943.26	180.696	5.99229
FBtr0078712	1080	891.261	153	11.0627
FBtr0081206	1604	1415.26	52	2.36778
FBtr0113310	1466	1277.26	0	0
FBtr0339141	1600	1411.26	9043	412.934
FBtr0303841	1379	1190.26	0	0
FBtr0088997	1432	1243.26	1546	80.135
FBtr0085512	862	673.484	0	0
FBtr0080055	1405	1216.26	0	0
FBtr0301742	279	106.158	0	0
FBtr0331219	2907	2718.26	0	0
FBtr0331218	9186	8997.26	0	0
FBtr0331221	8906	8717.26	38.3457	0.283473
FBtr0331217	2882	2693.26	0	0
FBtr0331220	9009	8820.26	8.14896e-006	5.95382e-008
FBtr0290295	2768	2579.26	4.65428	0.116287
FBtr0331216	9188	8999.26	0	0
FBtr0331222	763	574.484	0	0
FBtr0301972	783	594.484	0	0
FBtr0075322	4158	3969.26	1241.18	20.1512
FBtr0075323	3177	2988.26	0	0
FBtr0304018	3523	3334.26	0	0
FBtr0082268	487	299.139	50	10.7714
FBtr0078992	2411	2222.26	83	2.4069
FBtr0075971	1337	1148.26	118.397	6.64467
FBtr0332644	1805	1616.26	332.961	13.2757
FBtr0343726	4924	4735.26	0	0
FBtr0343727	4695	4506.26	262	3.74679
FBtr0080801	3399	3210.26	0	0
FBtr0085179	1931	1742.26	0	0
FBtr0334732	1852	1663.26	72	2.78963
FBtr0084435	712	523.484	0	0
FBtr0333359	8539	8350.26	0	0
FBtr0347066	8335	8146.26	0	0
FBtr0072747	8339	8150.26	14160.2	111.963
FBtr0303993	8076	7887.26	301.766	2.46558
FBtr0082776	863	674.484	0	0
FBtr0083698	3561	3372.26	3031.32	57.9276
FBtr0334522	3913	3724.26	1827.43	31.621
FBtr0083699	3740	3551.26	1401.25	25.4278
FBtr0083123	1806	1617.26	712	28.371
FBtr0073670	1180	991.261	8	0.520088
FBtr0346294	904	715.484	0	0
FBtr0074584	841	652.484	0	0
FBtr0084203	1178	989.261	0	0
FBtr0075503	431	244.352	2	0.52746
FBtr0071940	3781	3592.26	3	0.0538181
FBtr0071878	678	489.484	615	80.9676
FBtr0074217	1666	1477.26	431.304	18.8149
FBtr0334992	1631	1442.26	740.993	33.1089
FBtr0334991	1534	1345.26	583.702	27.9615
FBtr0334990	1621	1432.26	0	0
FBtr0334641	7845	7656.26	0	0
FBtr0334640	7572	7383.26	457	3.98881
FBtr0112788	7572	7383.26	457	3.98881
FBtr0300945	5982	5793.26	753.29	8.37942
FBtr0088089	5273	5084.26	0	0
FBtr0306029	5832	5643.26	348.71	3.98207
FBtr0300299	542	353.689	0	0
FBtr0303283	663	474.484	0	0
FBtr0082690	968	779.261	0	0
FBtr0075544	1414	1225.26	0	0
FBtr0084225	2337	2148.26	0	0
FBtr0084554	1241	1052.26	599	36.6841
FBtr0088251	1100	911.261	171	12.0928
FBtr0075348	623	434.531	0	0
FBtr0307592	1036	847.261	0	0
FBtr0307591	716	527.484	9	1.09953
FBtr0307593	1134	945.261	0	0
FBtr0088981	1711	1522.26	426	18.0341
FBtr0082830	999	810.261	111	8.82822
FBtr0073752	1359	1170.26	55	3.02869
FBtr0073172	1075	886.261	0	0
FBtr0083484	1060	871.261	196	14.4972
FBtr0334920	644	455.531	330.933	46.8162
FBtr0343101	702	513.484	186.067	23.3517
FBtr0073534	1246	1057.26	0	0
FBtr0073532	1076	887.261	354	25.7115
FBtr0073533	1155	966.261	0	0
FBtr0081554	1426	1237.26	10	0.520851
FBtr0333730	597	408.574	34.5238	5.44531
FBtr0070405	653	464.531	398.476	55.2793
FBtr0088310	2481	2292.26	415	11.667
FBtr0085561	2042	1853.26	0	0
FBtr0310420	1884	1695.26	384	14.5972
FBtr0309175	598	409.574	0	0
FBtr0074130	2575	2386.26	861	23.252
FBtr0071834	2099	1910.26	237	7.99522
FBtr0089479	2771	2582.26	0	0
FBtr0089478	2863	2674.26	37	0.891606
FBtr0331561	2723	2534.26	0	0
FBtr0300082	7593	7404.26	6766.56	58.8927
FBtr0300080	4495	4306.26	0	0
FBtr0300083	6021	5832.26	0	0
FBtr0300081	3290	3101.26	0	0
FBtr0300084	4316	4127.26	30.6733	0.478931
FBtr0074830	1113	924.261	813.007	56.6859
FBtr0301126	1230	1041.26	0	0
FBtr0332771	1073	884.261	16.5356	1.20508
FBtr0300813	1005	816.261	412.729	32.5845
FBtr0343719	1549	1360.26	0	0
FBtr0080785	988	799.261	7	0.564397
FBtr0089578	2912	2723.26	40	0.946555
FBtr0078995	1986	1797.26	757	27.1431
FBtr0091534	674	485.484	0	0
FBtr0345289	667	478.484	6	0.808088
FBtr0077524	755	566.484	0	0
FBtr0332508	1053	864.261	0	0
FBtr0080508	1293	1104.26	0	0
FBtr0079127	836	647.484	55	5.47404
FBtr0077829	3910	3721.26	393	6.80577
FBtr0081218	2474	2285.26	116	3.27113
FBtr0300822	2553	2364.26	0	0
FBtr0081217	2565	2376.26	0	0
FBtr0081216	2549	2360.26	0	0
FBtr0082566	1767	1578.26	0	0
FBtr0334867	2747	2558.26	0	0
FBtr0085397	2589	2400.26	0	0
FBtr0082869	1981	1792.26	2156	77.5216
FBtr0345145	2255	2066.26	0	0
FBtr0302335	2165	1976.26	1.99999	0.0652165
FBtr0345144	2183	1994.26	1.41423e-005	4.56996e-007
FBtr0074635	1850	1661.26	1122	43.5241
FBtr0071317	2438	2249.26	0	0
FBtr0346166	2970	2781.26	142	3.29019
FBtr0345302	2504	2315.26	0	0
FBtr0077098	1123	934.261	893	61.5968
FBtr0075659	1433	1244.26	0	0
FBtr0310278	1388	1199.26	0	0
FBtr0112539	371	186.922	0	0
FBtr0303268	3265	3076.26	0	0
FBtr0082565	411	224.986	0	0
FBtr0344018	2901	2712.26	0	0
FBtr0080630	3161	2972.26	173	3.75089
FBtr0344019	4042	3853.26	0	0
FBtr0309281	4433	4244.26	0	0
FBtr0345422	1478	1289.26	284	14.1956
FBtr0086710	1362	1173.26	0	0
FBtr0077351	1210	1021.26	147.404	9.30136
FBtr0086891	4262	4073.26	654.877	10.3608
FBtr0302161	3910	3721.26	205.169	3.55302
FBtr0086890	4269	4080.26	108.954	1.7208
FBtr0072185	288	113.266	5976	3400.05
FBtr0076729	5041	4852.26	20	0.26562
FBtr0331353	5452	5263.26	0	0
FBtr0083684	5246	5057.26	588	7.49268
FBtr0342978	2410	2221.26	0	0
FBtr0331155	1733	1544.26	0	0
FBtr0074668	1733	1544.26	0	0
FBtr0330100	4842	4653.26	11.0535	0.15308
FBtr0335411	4863	4674.26	0.0305947	0.000421802
FBtr0085778	4872	4683.26	0.00247138	3.40068e-005
FBtr0335410	4851	4662.26	0.88281	0.0122024
FBtr0330101	4863	4674.26	0.0305947	0.000421802
FBtr0081043	5476	5287.26	221.5	2.69972
FBtr0081042	5476	5287.26	221.5	2.69972
FBtr0084954	1013	824.261	0	0
FBtr0086324	1035	846.261	0	0
FBtr0300385	769	580.484	18	1.99828
FBtr0300384	808	619.484	0	0
FBtr0080286	1809	1620.26	42.5567	1.69261
FBtr0342581	1532	1343.26	2.35485	0.112974
FBtr0310518	1029	840.261	0	0
FBtr0300643	949	760.339	0	0
FBtr0070423	1681	1492.26	52	2.24561
FBtr0306578	3570	3381.26	2010.79	38.3232
FBtr0302310	1277	1088.26	0	0
FBtr0300894	3027	2838.26	5091.37	115.6
FBtr0072815	1387	1198.26	2172.84	116.856
FBtr0331461	3411	3222.26	32066.3	641.302
FBtr0072819	1460	1271.26	0	0
FBtr0300893	1109	920.261	1761.93	123.382
FBtr0331462	3378	3189.26	3531.8	71.3642
FBtr0071358	1664	1475.26	55	2.40253
FBtr0084980	759	570.484	0	0
FBtr0085876	4733	4544.26	119.697	1.69745
FBtr0334299	5818	5629.26	543.303	6.21964
FBtr0085875	4243	4054.26	0	0
FBtr0100415	2864	2675.26	2.83739e-006	6.83482e-008
FBtr0100413	2865	2676.26	342.047	8.23631
FBtr0100420	2894	2705.26	0	0
FBtr0100416	3158	2969.26	195.871	4.25106
FBtr0100419	2921	2732.26	0	0
FBtr0070957	2779	2590.26	8.50582e-005	2.11616e-006
FBtr0345295	2411	2222.26	1748.08	50.6922
FBtr0070956	2859	2670.26	0	0
FBtr0100414	2773	2584.26	0	0
FBtr0333672	2026	1837.26	21.268	0.745986
FBtr0344754	2048	1859.26	413.169	14.3206
FBtr0089186	1688	1499.26	25102.6	1078.99
FBtr0081900	1173	984.261	0	0
FBtr0080952	606	417.574	0	0
FBtr0340237	657	468.531	0	0
FBtr0081569	2802	2613.26	228	5.62247
FBtr0339660	741	552.484	0	0
FBtr0340356	836	647.484	0	0
FBtr0339659	649	460.531	0	0
FBtr0340357	1399	1210.26	0	0
FBtr0339661	1117	928.261	69	4.7902
FBtr0084241	741	552.484	0	0
FBtr0344227	1324	1135.26	0	0
FBtr0332852	1671	1482.26	0	0
FBtr0086750	1553	1364.26	0	0
FBtr0335212	1344	1155.26	0	0
FBtr0082437	1439	1250.26	0	0
FBtr0071979	1384	1195.26	0	0
FBtr0082304	1528	1339.26	701	33.7309
FBtr0334897	7452	7263.26	1255.81	11.1421
FBtr0334896	5991	5802.26	3477.83	38.6266
FBtr0344218	2530	2341.26	116.519	3.20716
FBtr0344217	2729	2540.26	102.682	2.6049
FBtr0112583	2495	2306.26	396.155	11.0696
FBtr0087989	1751	1562.26	636	26.2348
FBtr0339595	1796	1607.26	0	0
FBtr0079365	3276	3087.26	3	0.0626214
FBtr0081225	1305	1116.26	0	0
FBtr0300674	1789	1600.26	0	0
FBtr0332321	2100	1911.26	0	0
FBtr0300216	694	505.484	0	0
FBtr0344762	633	444.531	0	0
FBtr0085631	1677	1488.26	208.598	9.03248
FBtr0085635	1197	1008.26	0	0
FBtr0332170	1009	820.261	0	0
FBtr0085634	1187	998.261	0	0
FBtr0085633	1227	1038.26	0	0
FBtr0085632	1135	946.261	12650.7	861.549
FBtr0344763	1526	1337.26	27.5316	1.32675
FBtr0306587	981	792.261	0	0
FBtr0306588	1246	1057.26	36.1277	2.20208
FBtr0075186	2778	2589.26	8236	204.982
FBtr0072671	3820	3631.26	1259.4	22.3502
FBtr0310555	3766	3577.26	431.293	7.76956
FBtr0072670	3754	3565.26	239.305	4.3255
FBtr0433521	4693	4504.26	0	0
FBtr0347111	4516	4327.26	324.282	4.82931
FBtr0302583	5622	5433.26	0	0
FBtr0306630	4838	4649.26	0	0
FBtr0302086	4347	4158.26	1146.35	17.7656
FBtr0302085	5027	4838.26	0	0
FBtr0333889	8444	8255.26	0	0
FBtr0333888	8968	8779.26	0	0
FBtr0306631	4304	4115.26	12.6506	0.198103
FBtr0302584	5159	4970.26	0	0
FBtr0306632	6029	5840.26	0	0
FBtr0076900	2412	2223.26	0	0
FBtr0078517	1557	1368.26	0	0
FBtr0331774	1295	1106.26	0	0
FBtr0100669	1298	1109.26	0	0
FBtr0073512	2235	2046.26	384	12.0933
FBtr0076265	1575	1386.26	296	13.7601
FBtr0089267	1084	895.261	0	0
FBtr0342988	3161	2972.26	212.98	4.61772
FBtr0071820	2533	2344.26	76.0195	2.08975
FBtr0074655	2115	1926.26	197	6.59062
FBtr0301016	3228	3039.26	1011.12	21.4393
FBtr0301017	3243	3054.26	148.938	3.1425
FBtr0330302	3243	3054.26	148.938	3.1425
FBtr0301311	3976	3787.26	474	8.06544
FBtr0082273	2933	2744.26	0	0
FBtr0302571	4012	3823.26	0	0
FBtr0301310	4015	3826.26	0	0
FBtr0073730	1370	1181.26	1067.02	58.2105
FBtr0310646	1830	1641.26	25.9801	1.02009
FBtr0306309	750	561.484	0	0
FBtr0344570	539	350.689	0	0
FBtr0072814	1240	1051.26	80.0068	4.90446
FBtr0072813	1107	918.261	397.993	27.9309
FBtr0077030	1231	1042.26	395	24.4228
FBtr0345492	1015	826.261	379.087	29.5663
FBtr0087078	884	695.484	1211.91	112.295
FBtr0085105	995	806.261	0	0
FBtr0081078	1643	1454.26	25	1.10783
FBtr0346274	1553	1364.26	0	0
FBtr0073436	1423	1234.26	1717	89.6475
FBtr0083919	1858	1669.26	0	0
FBtr0343143	1534	1345.26	0	0
FBtr0073892	1096	907.261	0	0
FBtr0081972	1525	1336.26	44	2.12196
FBtr0081177	1708	1519.26	931	39.4905
